"Freq [GHz]","dB(S(1,1)) [] - l='1mm'","dB(S(1,1)) [] - l='2mm'","dB(S(1,1)) [] - l='3mm'","dB(S(1,1)) [] - l='4mm'","dB(S(1,1)) [] - l='5mm'","dB(S(1,1)) [] - l='6mm'","dB(S(1,1)) [] - l='7mm'","dB(S(1,1)) [] - l='8mm'","dB(S(1,1)) [] - l='9mm'","dB(S(1,1)) [] - l='10mm'","dB(S(1,1)) [] - l='11mm'","dB(S(1,1)) [] - l='12mm'","dB(S(1,1)) [] - l='13mm'","dB(S(1,1)) [] - l='14mm'","dB(S(1,1)) [] - l='15mm'","dB(S(1,1)) [] - l='16mm'","dB(S(1,1)) [] - l='17mm'","dB(S(1,1)) [] - l='18mm'","dB(S(1,1)) [] - l='19mm'","dB(S(1,1)) [] - l='20mm'","dB(S(1,1)) [] - l='21mm'","dB(S(1,1)) [] - l='22mm'","dB(S(1,1)) [] - l='22.5mm'","dB(S(1,1)) [] - l='23mm'","dB(S(1,1)) [] - l='23.5mm'","dB(S(1,1)) [] - l='24mm'","dB(S(1,1)) [] - l='25mm'"
1.796,-0.820586471571965,-0.835210228933179,-0.849933831440601,-0.864758936090824,-0.882377654627174,-0.905679337051595,-0.918769175062666,-0.945765291206653,-0.96846969946846,-0.992789858609384,-1.024993835669,-1.05600020189431,-1.08725345768734,-1.13191393472582,-1.17139641232049,-1.22247821520777,-1.27265057417349,-1.33286464001201,-1.39507153164239,-1.46606208787816,-1.54687776839118,-1.65051267920891,-1.69648512245918,-1.74966369564632,-1.81753567967729,-1.88168103115105,-2.02354596459009
1.8,-0.82070731794131,-0.835190000461681,-0.849726876219754,-0.864401233528872,-0.881861182057469,-0.90495409075456,-0.917826752106412,-0.944620917440629,-0.967085659797728,-0.991236089936979,-1.02304315624968,-1.05382257162492,-1.08470746827164,-1.12892606972797,-1.16802074322158,-1.21860698737805,-1.26826047598777,-1.32782086002543,-1.3892916526683,-1.45951138007284,-1.53935791854125,-1.64173494444416,-1.68705193601274,-1.73955585459299,-1.80651610251541,-1.86978330086794,-2.00964375244169
1.804,-0.820864206275584,-0.835206296617155,-0.849557003119338,-0.864081571353185,-0.881383904303001,-0.904269938438881,-0.916926955988681,-0.943521649490285,-0.965749423596407,-0.989732785562706,-1.02114782689996,-1.0517038600238,-1.08222585755164,-1.12601033125939,-1.16472365082439,-1.2148227972337,-1.26396678840416,-1.32288553925233,-1.38363454400392,-1.45309896605981,-1.5319964624756,-1.63314245936984,-1.67781841974769,-1.72966285012088,-1.79573192247715,-1.85814132585724,-1.99604502041793
1.808,-0.821056807519911,-0.835258740767201,-0.849423779670741,-0.863799471087928,-0.880945294084729,-0.903626289898676,-0.916069136583179,-0.94246677472265,-0.964460206855862,-0.988279104929018,-1.0193068818884,-1.04964302066371,-1.07980744537209,-1.12316537690897,-1.16150362446085,-1.21112391415002,-1.25976753533087,-1.31805638478959,-1.37809752938355,-1.4468217517674,-1.52478974386813,-1.62473079745681,-1.66877971167137,-1.71997936610258,-1.7851771976352,-1.84674853096926,-1.98274168361507
1.812,-0.821284800665672,-0.835346964695989,-0.84932678242487,-0.863554463998047,-0.880544834752177,-0.903022566932423,-0.915252657237856,-0.941455595611689,-0.963217242705899,-0.98687422623017,-1.01751937802967,-1.04763903195861,-1.07745108039975,-1.12038989799412,-1.15835919211525,-1.20750865274683,-1.25566079352765,-1.31333116663162,-1.37267800795623,-1.44067673227349,-1.51773421455773,-1.61649566697062,-1.65993110018846,-1.71050025309687,-1.77484617554342,-1.83559855403095,-1.9697259273116
1.816,-0.821547872551157,-0.835470608380192,-0.849265596699617,-0.863346090811843,-0.88018201997816,-0.90245820299892,-0.914476894392095,-0.940487429310527,-0.962019780930693,-0.985517345880368,-1.01578439403687,-1.04569089644245,-1.07515563926825,-1.11768261853524,-1.15528891922839,-1.20397537146069,-1.25164469090283,-1.30870771559606,-1.36737345173537,-1.43466098872662,-1.51082643071755,-1.6084329060638,-1.6512680185417,-1.70122052210711,-1.76473328602659,-1.82468523761975,-1.95699019621841
1.82,-0.821845717667662,-0.835629319771026,-0.849239816334215,-0.863173901451367,-0.879856353462333,-0.901932642883478,-0.913741237205828,-0.93956160723725,-0.960867087500412,-0.984207677999355,-1.01410102989564,-1.04379764007256,-1.0729200257527,-1.11504229426656,-1.15229140754469,-1.20052247116935,-1.24771740487407,-1.3041839213288,-1.36218140314832,-1.42877168539031,-1.50406304918119,-1.60053847807467,-1.64278603948991,-1.6921353386093,-1.75483313428662,-1.81400262120391,-1.94452718422187
1.824,-0.822178037970937,-0.835822754582116,-0.849249043450229,-0.863037454770235,-0.879567348643149,-0.901445342374058,-0.913045087200077,-0.938677474673794,-0.95975844411804,-0.982944453914839,-1.01246840625909,-1.04195831155649,-1.07074316997252,-1.1124677116817,-1.14936529400058,-1.19714839386647,-1.24387716079011,-1.29975773038492,-1.35709947268153,-1.42300606680486,-1.49744082391853,-1.59280846702279,-1.63448087021195,-1.68324001683698,-1.74514049430965,-1.80354493363082,-1.93232982459411
1.828,-0.822544542697712,-0.836050576082989,-0.849292888218911,-0.862936318298689,-0.879314528417995,-0.900995767946908,-0.912387857908525,-0.937834390377458,-0.958693147780726,-0.98172692168109,-1.01088566386304,-1.04017198170145,-1.06862402762168,-1.1099576871126,-1.14650924965242,-1.19385162138441,-1.24012223041101,-1.29542714438227,-1.35212533661686,-1.41736145506141,-1.49095660265438,-1.5852390732917,-1.6263483474257,-1.67453001431013,-1.73565030255932,-1.79330658594596,-1.92039128064682
1.832,-0.822944948187155,-0.836312454897989,-0.849370968634742,-0.862870067995609,-0.879097424871178,-0.900583396461469,-0.911768974539774,-0.937031726204561,-0.957670510355267,-0.980554345613174,-1.00935196296053,-1.03843774278561,-1.06656157922516,-1.10751106584057,-1.14372197864246,-1.1906306741631,-1.23645093044425,-1.29119021822462,-1.34725673485533,-1.41183524718327,-1.48460732362339,-1.57782660949038,-1.61838443271192,-1.66600092659668,-1.72635765194197,-1.78328216452601,-1.90870493680558
1.836,-0.82337897770708,-0.836608068810426,-0.849482910294884,-0.862838288007207,-0.878915579009469,-0.900207714864092,-0.911187873649848,-0.936268866745853,-0.956689858167105,-0.97942600583618,-1.00786648277494,-1.03675470795021,-1.06455482942062,-1.10512672123815,-1.14100221720119,-1.18748411006317,-1.23286162113458,-1.28704505839126,-1.34249146882423,-1.40642491260965,-1.47839001245486,-1.57056749648479,-1.61058520803318,-1.65764848229518,-1.71725778603076,-1.77346642451078,-1.89726439008363
1.84,-0.823846361284768,-0.836937102571769,-0.849628346184343,-0.862840570432202,-0.878768540505004,-0.899868219900416,-0.910644002824612,-0.93554520897322,-0.955750531602403,-0.978341197848962,-1.00642842097121,-1.03512201061189,-1.06260280626434,-1.10280355394049,-1.13834873268471,-1.18441052322157,-1.22935270490522,-1.2829898212904,-1.33782739946413,-1.40112799077737,-1.47230177918185,-1.56345825959182,-1.60294687143873,-1.64946853822819,-1.70834609353602,-1.76385428351901,-1.8860634419348
1.844,-0.824346835542157,-0.837299247715662,-0.849806916466669,-0.862876515093198,-0.878655867445195,-0.899564417835925,-0.910136820371781,-0.934860161897327,-0.954851884722736,-0.977299232101808,-1.00503699314421,-1.03353880389437,-1.06070456056042,-1.10054049104522,-1.13576032264568,-1.18140854294774,-1.22592262504839,-1.27902271167364,-1.33326244529231,-1.39594208879617,-1.46633981536875,-1.55649552492793,-1.59546573294655,-1.64145707483645,-1.69961810301002,-1.75444081563452,-1.87509609046652
1.848,-0.824880143535319,-0.837694202376636,-0.850018268279914,-0.862945729314118,-0.878577126089438,-0.899295824184544,-0.909665795022136,-0.9342131462358,-0.9539932848919,-0.976299433587606,-1.00369143232377,-1.03200426007882,-1.05885916521246,-1.09833648533959,-1.13323581393659,-1.17847683265902,-1.22256986446302,-1.27514198110882,-1.32879458053926,-1.39086487921346,-1.460501391352,-1.54967601590561,-1.58813821059437,-1.63361019176427,-1.69106947777499,-1.74522124564921,-1.86435652299517
1.852,-0.825446034598028,-0.838121671113302,-0.850262055537734,-0.863047827703347,-0.878531890632419,-0.89906196344493,-0.909230405639666,-0.933603594091511,-0.953174112414472,-0.975341141445939,-1.0023909884958,-1.03051757007212,-1.05706571459681,-1.09619051455395,-1.13077406184389,-1.17561408885339,-1.21929294443788,-1.27134592650895,-1.32442183335517,-1.38589409786474,-1.45478385358917,-1.54299654987064,-1.58096082665171,-1.62592410362717,-1.68269601106366,-1.73619094355092,-1.8538391089265
1.856,-0.826044264189292,-0.838581364735885,-0.850537938735383,-0.863182431942561,-0.878519742973706,-0.898862368844185,-0.90883014094032,-0.933030948640766,-0.952393760185672,-0.974423708579693,-1.00113492813877,-1.02907794289246,-1.05532332395655,-1.09410158064038,-1.12837394925207,-1.17281904011833,-1.2160904234781,-1.26763288871483,-1.32014228408345,-1.38102754180592,-1.44918462211122,-1.53645403487395,-1.57393020398576,-1.61839513595332,-1.67449362136234,-1.72734541924403,-1.8435383929453
1.86,-0.826674593744673,-0.839073000137928,-0.850845584760477,-0.863349170580845,-0.878540272493491,-0.898696582088748,-0.908464499219059,-0.932494663830898,-0.9516516333521,-0.97354650128377,-0.999922533775125,-1.02768460517161,-1.05363112881547,-1.09206870907566,-1.12603438583618,-1.17009044617414,-1.2129608961734,-1.26400125112916,-1.31595406359842,-1.37626306732388,-1.44370118807368,-1.53004546657192,-1.56704306257366,-1.61101972129071,-1.666458347947,-1.71868031749198,-1.83344908849916
1.864,-0.827336790531289,-0.839596300132001,-0.851184666708291,-0.86354767883406,-0.878593075834171,-0.898564153122244,-0.908132988084942,-0.931994204087034,-0.950947148983043,-0.972708898885387,-0.998753103537005,-1.02633680067316,-1.05198828441123,-1.09009094818755,-1.12375430728197,-1.16742709695053,-1.20990299210647,-1.26044943839995,-1.3118553517044,-1.37159858802219,-1.43833111140229,-1.52376792524925,-1.56029621615494,-1.60379439547236,-1.65858634660325,-1.71019141307094,-1.82356607156183
1.868,-0.828030627506354,-0.840150993289279,-0.85155486370147,-0.863777598389191,-0.878677756687667,-0.898464639889989,-0.907835124203974,-0.931529044027681,-0.950279735751899,-0.971910293395609,-0.997625950745738,-1.0250337898263,-1.05039396514707,-1.08816736850355,-1.12153267453242,-1.16482781169505,-1.20691537479955,-1.25697591515128,-1.30784437559381,-1.36703207297845,-1.43307201852895,-1.5176185729591,-1.55368656901739,-1.59671579403231,-1.6508738855217,-1.70187460612495,-1.81388437466281
1.872,-0.828755883179089,-0.840736813782835,-0.851955860713951,-0.864038577213531,-0.878793925588189,-0.898397608109991,-0.907570433049414,-0.931098668188845,-0.949648833627448,-0.971150089171741,-0.996540403504711,-1.02377484927437,-1.04884736406135,-1.0862970621213,-1.11936847305967,-1.16229143811216,-1.20399674069815,-1.25357918475951,-1.30391940836154,-1.36256154497051,-1.42792160021412,-1.51159465077509,-1.54721111291054,-1.58978064876559,-1.64331734136064,-1.69372591771271,-1.80439918117022
1.876,-0.829512341475952,-0.84135350123449,-0.85238734839898,-0.864330269368506,-0.878941199710311,-0.898362631050178,-0.907338448659362,-0.930702570756422,-0.949053893574558,-0.970427702590137,-0.995495804305018,-1.0225592714379,-1.04734769231419,-1.08447914209966,-1.11726071216142,-1.15981685153169,-1.20114581818996,-1.25025778817294,-1.30007876757359,-1.35818507876842,-1.42287760945189,-1.50569347615032,-1.540866924081,-1.58298578442554,-1.63591319546819,-1.68574148553744,-1.79510581981486
1.88,-0.830299791608953,-0.842000800565125,-0.852849022921011,-0.86465233482798,-0.879119202672163,-0.898359289311667,-0.907138713401317,-0.930340255306486,-0.948494377264046,-0.969742561729134,-0.994491509643532,-1.02138636409133,-1.04589417869072,-1.08271274186992,-1.11520842428082,-1.15740295410572,-1.19836136665794,-1.24701030277338,-1.29632081388739,-1.35390079948947,-1.41793785945417,-1.49991244037872,-1.53465116042415,-1.57632811555227,-1.62865803025675,-1.67791755985107,-1.78599975944401
1.884,-0.831118027947057,-0.842678461848266,-0.853340585791412,-0.865004439300908,-0.879327564343535,-0.898387170617845,-0.906970777743503,-0.930011234553342,-0.947969756791371,-0.969094106061664,-0.993526889652844,-1.02025544995322,-1.04448606912015,-1.08099701466624,-1.11321066434896,-1.15504867403252,-1.19564217556595,-1.24383534127773,-1.29264394972196,-1.34970688101368,-1.41310022171065,-1.49424900615402,-1.52856105874704,-1.56980464342652,-1.62154852572269,-1.67025049952481,-1.77707660399399
1.888,-0.831966849890479,-0.843386240166848,-0.853861743707763,-0.865386254058131,-0.879565920658745,-0.898445869609113,-0.906834200032731,-0.929715030104964,-0.947479514403849,-0.968481786157366,-0.992601327742776,-1.01916586628909,-1.04312262621026,-1.07933113297456,-1.1112665091492,-1.15275296480672,-1.19298706357594,-1.24073155067815,-1.28904661797576,-1.34560154445717,-1.40836262412123,-1.48870070522246,-1.52259393213763,-1.56341245314308,-1.61458145610488,-1.66273676827845,-1.76833208767123
1.892,-0.832846061747721,-0.844123895473041,-0.854412208396667,-0.865797455763195,-0.879833913434103,-0.898534987643041,-0.906728546278584,-0.929451172225664,-0.947023142236103,-0.967905063393667,-0.991714220252954,-1.01811696452694,-1.04180312879665,-1.07771428799949,-1.10937505670231,-1.1505148044946,-1.19039487769513,-1.23769761121917,-1.28552730079018,-1.341583056701,-1.40372304919796,-1.4832651361248,-1.51674716743567,-1.55714871079867,-1.60775368667553,-1.65537293106109,-1.75976207033214
1.896,-0.833755472615403,-0.844891192450974,-0.854991696459863,-0.866237726307037,-0.880131190189813,-0.898654132599788,-0.906653389943727,-0.929219199605675,-0.946600142053505,-0.96736340967573,-0.99086497611611,-1.01710810988444,-1.04052687150626,-1.07614568914831,-1.10753542567187,-1.14833319503356,-1.18786449245231,-1.23473223541028,-1.28208451835707,-1.33764972897334,-1.39917953233342,-1.47793996202403,-1.51101822280069,-1.55101066078909,-1.60106217065768,-1.64815565057652,-1.75136253305233
1.9,-0.834694896260547,-0.845687900382265,-0.855599929223629,-0.866706752646393,-0.880457403976136,-0.898802918692628,-0.906608311740112,-0.929018659137491,-0.946210025003267,-0.966856307164804,-0.990053016531715,-1.01613868100784,-1.03929316433453,-1.07462456353158,-1.10574675478905,-1.14620716155492,-1.185394809102,-1.23183416707273,-1.27871682776831,-1.3337999154825,-1.39473016013286,-1.47272290861496,-1.50540462537304,-1.54499562321084,-1.59450394626352,-1.64108168394663,-1.74312957387665
1.904,-0.83566415100544,-0.846513793014247,-0.856236632591209,-0.867204226645845,-0.880812213203686,-0.898980966283353,-0.906592899430909,-0.928849105698681,-0.945852311373002,-0.966383248014808,-0.989277774649576,-1.01520806962193,-1.03810133223599,-1.07315015547968,-1.10400820229605,-1.14413575172906,-1.18298475485536,-1.229002180419,-1.27542282190581,-1.3300320120991,-1.39037306880748,-1.46761176211222,-1.49990396902379,-1.5391009913627,-1.58807613384825,-1.63414787950669,-1.7350594037415
1.908,-0.836663059614794,-0.847368648430776,-0.856901536898245,-0.867729844923241,-0.881195281477725,-0.899187901702474,-0.906606747637985,-0.928710101941005,-0.945526530356448,-0.965943734116784,-0.988538695263088,-1.01431568019073,-1.03695071472736,-1.0717217260748,-1.10231894540756,-1.14211803513209,-1.18063328213693,-1.22623507916379,-1.27220112837041,-1.32634445508503,-1.38610644262611,-1.46260436731346,-1.49451391218981,-1.53332422934296,-1.58177593317434,-1.62735117372653,-1.72714834256169
1.912,-0.837691449185212,-0.84825224892547,-0.857594376771045,-0.868283308698544,-0.881606277436285,-0.899423357073971,-0.906649457654723,-0.928601218085627,-0.945232219826189,-0.965537276851021,-0.987835234511755,-1.01346092958857,-1.03584066550325,-1.07033855269765,-1.10067817978955,-1.14015310263338,-1.17833936786615,-1.22353169566535,-1.26905040844801,-1.32273571986758,-1.38192851242311,-1.45769862573436,-1.48923217579023,-1.52766286973791,-1.57560062078137,-1.62068858825224,-1.71939281547412
1.916,-0.838749151036803,-0.849164380877348,-0.8583148909876,-0.868864323645825,-0.882044874592011,-0.899686970144515,-0.90672063726404,-0.928522031724184,-0.944968926113033,-0.965163396846564,-0.987166859592712,-1.01264324678114,-1.0347705520635,-1.0689999285886,-1.09908511905474,-1.13824006580286,-1.17610201276275,-1.22089089009578,-1.26596935611149,-1.31920431985681,-1.37783755416006,-1.45289249381254,-1.48405654122094,-1.52211451139796,-1.56954754745682,-1.61415722706265,-1.71178934923148
1.92,-0.839836000606901,-0.850104834628676,-0.85906282234117,-0.86947259974837,-0.882510751177585,-0.899978384116973,-0.906819900561416,-0.928472127625605,-0.944736203791944,-0.964821623747853,-0.986533048480879,-1.01186207251619,-1.03373975535214,-1.06770516242243,-1.09753899427414,-1.1363780563378,-1.17392024067508,-1.21831154963944,-1.26295669705706,-1.31574880530433,-1.37383188753899,-1.44818398117757,-1.47898484842375,-1.51667681729749,-1.56361413580347,-1.60775427373608,-1.70433456873892
1.924,-0.840951837345743,-0.851073404365009,-0.859837917506468,-0.870107851156777,-0.883003589994598,-0.900297247488091,-0.906946867782787,-0.92845109754839,-0.944533615474253,-0.964511495988254,-0.985933289657519,-1.01111685902358,-1.03274766940733,-1.06645357789654,-1.09603905350417,-1.1345662255079,-1.17179309793049,-1.21579258771813,-1.26001118777372,-1.31236776220212,-1.36990987466525,-1.44357114898415,-1.47401499402709,-1.51134751247485,-1.55779787789918,-1.60147698882198,-1.69702519372735
1.928,-0.842096504614043,-0.852069887997239,-0.860639926908149,-0.870769796049873,-0.883523078265776,-0.900643213890159,-0.907101165137144,-0.928458540058267,-0.944360731605906,-0.964232560570319,-0.985367081846872,-1.01040706972429,-1.03179370102199,-1.06524451333182,-1.09458456132868,-1.13280374361831,-1.16971965270713,-1.21333294324231,-1.25713161464435,-1.30905981121945,-1.36606991875772,-1.43905210830592,-1.4691449295552,-1.5061243820491,-1.55209633304504,-1.59532270731335,-1.68985803555747
1.932,-0.84326984958236,-0.853094087045656,-0.861468604591654,-0.871458156498447,-0.884068907490396,-0.901015941936605,-0.907282424643682,-0.92849406035102,-0.944217130271678,-0.963984372852446,-0.984833933760594,-1.00973217894816,-1.03087726941477,-1.06407732128602,-1.09317479841533,-1.13108979948989,-1.16769899442598,-1.21093157988704,-1.25431679307746,-1.30582360667672,-1.36231046290474,-1.43462501858751,-1.46437265970306,-1.50100526931032,-1.54650712559825,-1.58928883621528,-1.68282999414837
1.936,-0.844471723132218,-0.854145806525788,-0.862323708096265,-0.872172658331574,-0.884640773302837,-0.901415095071326,-0.907490283973381,-0.928557270080317,-0.944102397005014,-0.96376649634182,-0.984333363849757,-1.00909167165998,-1.0299978059109,-1.0629513681789,-1.09180906108592,-1.12942359995586,-1.16573023316283,-1.208587485392,-1.25156556666822,-1.30265783555449,-1.35862998886378,-1.4302880861522,-1.45969624067414,-1.49598807388038,-1.54102794288598,-1.58337285220556,-1.67593805502553
1.94,-0.845701979758796,-0.855224854836091,-0.863204998330193,-0.872913031005517,-0.885238375334115,-0.90184034142169,-0.907724386294869,-0.928647787190372,-0.944016124603432,-0.963578502493384,-0.983864900064133,-1.00848504319373,-1.02915475363269,-1.061866033929,-1.09048666090014,-1.12780436937464,-1.16381249907911,-1.20629967088453,-1.24887680638776,-1.2995612165366,-1.355027015903,-1.42603956276316,-1.45511377857859,-1.49107074994113,-1.53565653319683,-1.5775722993835,-1.66917928648273
